course_code,sdg_number,sdg_name,addressed,justification,timestamp
COMM3999,9,Industry Innovation and Infrastructure,Yes,Develops business communication and digital portfolio skills for professional work,2024-10-30 12:46:34.472153
COMM3999,10,Reduced Inequalities,Yes,Includes focus on cultural competence and cross-cultural communication,2024-10-30 12:46:34.472154
COMM3999,12,Responsible Consumption and Production,Yes,Includes learning outcomes focused on responsible business practices,2024-10-30 12:46:34.472155
COMM3999,17,Partnerships for the Goals,Yes,Integrates academic learning with professional skill development and industry preparation,2024-10-30 12:46:34.472156
COMM5704,1,No Poverty,No,Not enough information,2024-10-30 12:46:40.251273
COMM5704,2,Zero Hunger,No,Not enough information,2024-10-30 12:46:40.251280
COMM5704,3,Good Health and Well-being,No,Not enough information,2024-10-30 12:46:40.251282
COMM5704,4,Quality Education,Yes,Course provides postgraduate education in social impact measurement,2024-10-30 12:46:40.251284
COMM5704,5,Gender Equality,No,Not enough information,2024-10-30 12:46:40.251286
COMM5704,6,Clean Water and Sanitation,No,Not enough information,2024-10-30 12:46:40.251288
COMM5704,7,Affordable and Clean Energy,No,Not enough information,2024-10-30 12:46:40.251290
COMM5704,8,Decent Work and Economic Growth,No,Not enough information,2024-10-30 12:46:40.251291
COMM5704,9,"Industry, Innovation and Infrastructure",No,Not enough information,2024-10-30 12:46:40.251293
COMM5704,10,Reduced Inequalities,Yes,Course focuses on measuring and improving social impact for vulnerable groups,2024-10-30 12:46:40.251295
COMM5704,11,Sustainable Cities and Communities,No,Not enough information,2024-10-30 12:46:40.251297
COMM5704,12,Responsible Consumption and Production,No,Not enough information,2024-10-30 12:46:40.251298
COMM5704,13,Climate Action,No,Not enough information,2024-10-30 12:46:40.251299
COMM5704,14,Life Below Water,No,Not enough information,2024-10-30 12:46:40.251301
COMM5704,15,Life on Land,No,Not enough information,2024-10-30 12:46:40.251302
COMM5704,16,"Peace, Justice and Strong Institutions",Yes,Course covers evaluation of third sector organizations and social programs,2024-10-30 12:46:40.251304
COMM5704,17,Partnerships for the Goals,Yes,"Course emphasizes collaboration between sectors (government, corporate, third sector) for social impact",2024-10-30 12:46:40.251306
COMM5201,1,No Poverty,Yes,Course focuses on developing social enterprises to address social gaps and needs,2024-10-30 12:47:02.548816
COMM5201,4,Quality Education,Yes,Provides postgraduate education in social impact and enterprise development,2024-10-30 12:47:02.548822
COMM5201,5,Gender Equality,No,Not explicitly addressed in course content,2024-10-30 12:47:02.548824
COMM5201,8,Decent Work and Economic Growth,Yes,Teaches sustainable business models and social entrepreneurship,2024-10-30 12:47:02.548825
COMM5201,9,Industry Innovation and Infrastructure,Yes,Focuses on innovation processes and developing new business solutions,2024-10-30 12:47:02.548827
COMM5201,10,Reduced Inequalities,Yes,Addresses social gaps and inequalities through business solutions,2024-10-30 12:47:02.548828
COMM5201,11,Sustainable Cities and Communities,Yes,Covers environmental and social sustainability in urban contexts,2024-10-30 12:47:02.548830
COMM5201,12,Responsible Consumption and Production,Yes,Teaches sustainable business practices and models,2024-10-30 12:47:02.548831
COMM5201,13,Climate Action,Yes,Environmental sustainability is a key focus area for projects,2024-10-30 12:47:02.548832
COMM5201,16,"Peace, Justice and Strong Institutions",Yes,Addresses governance and ethical considerations in social enterprises,2024-10-30 12:47:02.548834
COMM5201,17,Partnerships for the Goals,Yes,Emphasizes stakeholder engagement and partnerships for social impact,2024-10-30 12:47:02.548835
COMM1040,4,Quality Education,Yes,Course provides entrepreneurship education and business skills development,2024-10-30 12:47:06.695628
COMM1040,8,Decent Work and Economic Growth,Yes,"Focuses on startup ecosystems, innovation and economic development",2024-10-30 12:47:06.695633
COMM1040,9,Industry Innovation and Infrastructure,Yes,Teaches innovation methodologies and ecosystem development,2024-10-30 12:47:06.695634
COMM1040,11,Sustainable Cities and Communities,Yes,Examines city-level entrepreneurial ecosystems and urban development,2024-10-30 12:47:06.695635
COMM1040,12,Responsible Consumption and Production,Yes,Includes focus on sustainable business models and social enterprise,2024-10-30 12:47:06.695636
COMM1040,17,Partnerships for the Goals,Yes,"Emphasizes collaboration between government, universities and industry",2024-10-30 12:47:06.695637
COMM5707,1,No Poverty,Yes,Course focuses on social impact projects addressing unmet social needs,2024-10-30 12:47:27.669048
COMM5707,3,Good Health and Well-being,Yes,Projects can address social challenges related to health and wellbeing,2024-10-30 12:47:27.669051
COMM5707,4,Quality Education,Yes,Course provides postgraduate education in social impact,2024-10-30 12:47:27.669052
COMM5707,8,Decent Work and Economic Growth,Yes,Covers social enterprises and shared value creation,2024-10-30 12:47:27.669053
COMM5707,9,Industry Innovation and Infrastructure,Yes,Addresses social innovation and enterprise development,2024-10-30 12:47:27.669053
COMM5707,10,Reduced Inequalities,Yes,Focus on addressing social needs and inequalities,2024-10-30 12:47:27.669054
COMM5707,11,Sustainable Cities and Communities,Yes,Projects can address community-level social challenges,2024-10-30 12:47:27.669055
COMM5707,12,Responsible Consumption and Production,Yes,Covers corporate responsibility and accountability,2024-10-30 12:47:27.669056
COMM5707,16,"Peace, Justice and Strong Institutions",Yes,Addresses collaboration and stakeholder engagement,2024-10-30 12:47:27.669056
COMM5707,17,Partnerships for the Goals,Yes,Emphasizes collaboration for social impact across sectors,2024-10-30 12:47:27.669057
COMM5000,4,Quality Education,Yes,Course provides postgraduate business education in data literacy and analytics,2024-10-30 12:47:31.874066
COMM5000,5,Gender Equality,No,Not enough information,2024-10-30 12:47:31.874074
COMM5000,8,Decent Work and Economic Growth,Yes,Course aims to make students job-ready with in-demand data analysis skills,2024-10-30 12:47:31.874076
COMM5000,9,Industry Innovation and Infrastructure,Yes,Teaches modern data analysis and business intelligence tools,2024-10-30 12:47:31.874078
COMM5000,10,Reduced Inequalities,No,Not enough information,2024-10-30 12:47:31.874081
COMM5000,12,Responsible Consumption and Production,No,Not enough information,2024-10-30 12:47:31.874083
COMM5000,16,"Peace, Justice and Strong Institutions",Yes,Covers ethical data governance and responsible business practices,2024-10-30 12:47:31.874085
COMM5000,17,Partnerships for the Goals,No,Not enough information,2024-10-30 12:47:31.874086
COMM3101,4,Quality Education,Yes,Course provides practical work experience and professional development for business students,2024-10-30 12:47:48.586896
COMM3101,8,Decent Work and Economic Growth,Yes,Focuses on workplace skills development and business experience through internships,2024-10-30 12:47:48.586903
COMM3101,9,Industry Innovation and Infrastructure,Yes,Students work directly with industry partners and learn business practices,2024-10-30 12:47:48.586905
COMM3101,12,Responsible Consumption and Production,Yes,Course includes evaluation of business decisions in light of environmental sustainability,2024-10-30 12:47:48.586907
COMM3101,17,Partnerships for the Goals,Yes,Creates partnerships between university and industry for student development,2024-10-30 12:47:48.586909
COMM1000,1,No Poverty,Yes,Course addresses inequality and social problems including disadvantage,2024-10-30 12:47:58.106001
COMM1000,2,Zero Hunger,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106008
COMM1000,3,Good Health and Well-being,Yes,Course covers mental health and social wellbeing issues,2024-10-30 12:47:58.106010
COMM1000,4,Quality Education,Yes,Course provides university education on social change and innovation,2024-10-30 12:47:58.106012
COMM1000,5,Gender Equality,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106013
COMM1000,6,Clean Water and Sanitation,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106015
COMM1000,7,Affordable and Clean Energy,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106016
COMM1000,8,Decent Work and Economic Growth,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106018
COMM1000,9,Industry Innovation and Infrastructure,Yes,Course covers social innovation and systems change,2024-10-30 12:47:58.106020
COMM1000,10,Reduced Inequalities,Yes,Course directly addresses inequality and social disadvantage,2024-10-30 12:47:58.106021
COMM1000,11,Sustainable Cities and Communities,Yes,Course covers place-based disadvantage and community systems,2024-10-30 12:47:58.106023
COMM1000,12,Responsible Consumption and Production,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106024
COMM1000,13,Climate Action,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106025
COMM1000,14,Life Below Water,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106027
COMM1000,15,Life on Land,No,Not explicitly addressed in course content,2024-10-30 12:47:58.106029
COMM1000,16,"Peace, Justice and Strong Institutions",Yes,Course covers human rights and social systems change,2024-10-30 12:47:58.106030
COMM1000,17,Partnerships for the Goals,Yes,Course focuses on cross-sectoral collaboration and partnerships,2024-10-30 12:47:58.106032
PHSL2501,3,Good Health and Well-being,Yes,Course focuses on human physiology and body systems functioning which directly relates to health understanding,2024-10-30 13:01:53.565149
PHSL2501,4,Quality Education,Yes,"Provides comprehensive education in human physiology through lectures, labs and practical training",2024-10-30 13:01:53.565157
PHSL2501,5,Gender Equality,No,No specific gender-related content mentioned,2024-10-30 13:01:53.565159
PHSL2501,8,Decent Work and Economic Growth,No,Not directly addressed in course content,2024-10-30 13:01:53.565160
PHSL2501,9,Industry Innovation and Infrastructure,No,Not directly addressed in course content,2024-10-30 13:01:53.565162
PHSL2501,10,Reduced Inequalities,No,Not specifically addressed,2024-10-30 13:01:53.565164
PHSL2501,12,Responsible Consumption and Production,No,Not directly addressed,2024-10-30 13:01:53.565165
PHSL2501,13,Climate Action,No,Not addressed in course content,2024-10-30 13:01:53.565166
PHSL2501,14,Life Below Water,No,Not covered in course material,2024-10-30 13:01:53.565168
PHSL2501,15,Life on Land,No,Not specifically addressed,2024-10-30 13:01:53.565170
